volumenTN,tipoOperacion_Anulación Fijación,tipoOperacion_Contrato,tipoOperacion_Fijación,tipoOperacion_Rectificación,tipoOperacion_Rectificación Fijación,tipoModalidad_Compraventa,tipoOiv_Fijar Precio/Mercado Comprador,tipoOiv_Fijar Precio/Otros,tipoOiv_Fijar Precio/Prec. Cam.,tipoOiv_Precio Hecho,grano_ARROZ C.L.F,grano_CEBADA CERV.,grano_CEBADA FORR.,grano_GIRASOL,grano_MAIZ,grano_SOJA,grano_SORGO,grano_TRIGO CAND.,grano_TRIGO PAN,condicionCalidad_Crudo,condicionCalidad_Cámara,condicionCalidad_Cámara con Condiciones,condicionCalidad_Fábrica,condicionCalidad_Otra,condicionCalidad_Proteína 10.5%,procedenciaProvincia_CHACO,procedenciaProvincia_CORRIENTES,procedenciaProvincia_CÓRDOBA,procedenciaProvincia_ENTRE RÍOS,procedenciaProvincia_LA PAMPA,procedenciaProvincia_RÍO NEGRO,procedenciaProvincia_SALTA,procedenciaProvincia_SAN LUIS,procedenciaProvincia_SANTA FE,procedenciaProvincia_SANTIAGO DEL ESTERO,procedenciaProvincia_TUCUMÁN,lugarEntrega_Bs As/En destino,lugarEntrega_Bs As/En origen ,lugarEntrega_Cordoba/En destino,lugarEntrega_Cordoba/En origen ,lugarEntrega_Quequen/En destino,lugarEntrega_Rosario N/En destino,lugarEntrega_Rosario N/En origen ,lugarEntrega_Rosario S/En destino,lugarEntrega_Zona 10/En destino,lugarEntrega_Zona 10/En origen ,lugarEntrega_Zona 11/En destino,lugarEntrega_Zona 11/En origen ,lugarEntrega_Zona 12/En destino,lugarEntrega_Zona 12/En origen ,lugarEntrega_Zona 13/En destino,lugarEntrega_Zona 13/En origen ,lugarEntrega_Zona 14/En destino,lugarEntrega_Zona 14/En origen ,lugarEntrega_Zona 15/En destino,lugarEntrega_Zona 15/En origen ,lugarEntrega_Zona 16/En destino,lugarEntrega_Zona 16/En origen ,lugarEntrega_Zona 17/En destino,lugarEntrega_Zona 17/En origen ,lugarEntrega_Zona 18/En destino,lugarEntrega_Zona 18/En origen ,lugarEntrega_Zona 2/En destino,lugarEntrega_Zona 2/En origen ,lugarEntrega_Zona 25/En destino,lugarEntrega_Zona 25/En origen ,lugarEntrega_Zona 3/En destino,lugarEntrega_Zona 4/En destino,lugarEntrega_Zona 4/En origen ,lugarEntrega_Zona 5/En destino,lugarEntrega_Zona 5/En origen ,lugarEntrega_Zona 6/En destino,lugarEntrega_Zona 6/En origen ,lugarEntrega_Zona 7/En destino,lugarEntrega_Zona 7/En origen ,lugarEntrega_Zona 8/En destino,lugarEntrega_Zona 8/En origen ,lugarEntrega_Zona 9/En destino,lugarEntrega_Zona 9/En origen ,esDestinoFinal_SI,cosecha_COSECHA 15/16,cosecha_COSECHA 18/19,cosecha_COSECHA 19/20,cosecha_COSECHA 20/21,cosecha_COSECHA 2019,cosecha_COSECHA 2021,cosecha_COSECHA 2023,cosecha_COSECHA 2024,cosecha_COSECHA 2025,cosecha_COSECHA 21/22,cosecha_COSECHA 22/23,cosecha_COSECHA 23/24,cosecha_COSECHA 24/25,cosecha_COSECHA 25/26,cosecha_nan,precioTN
34.83,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,209958.0
180.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,225000.0
120.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,245.0
1000.0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,192.0
1000.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,231000.0
80.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300.0
31.9,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,180500.0
31.55,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,211026.0
30.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,269.46
15.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,175839.3
30.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200.0
108.14,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,316810.0
36.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,307539.36
755.38,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,204000.0
299.42,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,315000.0
1.26,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,320000.0
100.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,207000.0
